카테고리번호,대분류,중분류,소분류,세분류,카테고리, 네이버상품수량 ,해외직구수량
50003180,스포츠/레저,오토바이/스쿠터,오토바이용품,헬멧,50003180,"470,358",397591
50003186,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,바이크장갑,50003186,"202,903",152580
50003183,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,상의,50003183,"111,753",87817
50003185,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,상하세트,50003185,"38,283",33533
50003184,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,하의,50003184,"39,811",30688
50006189,스포츠/레저,오토바이/스쿠터,전동휠,,50006189,"32,318",29794
50001528,스포츠/레저,요가/필라테스,기타요가용품,,50001528,"374,683",247718
50009481,스포츠/레저,요가/필라테스,요가링/필라테스링,,50009481,"29,481",11433
50001527,스포츠/레저,요가/필라테스,요가매트,,50001527,"271,661",126654
50003171,스포츠/레저,요가/필라테스,요가복,상의,50003171,"368,314",129196
50003173,스포츠/레저,요가/필라테스,요가복,상하세트,50003173,"144,877",75278
50003172,스포츠/레저,요가/필라테스,요가복,하의,50003172,"285,695",153115
50001529,스포츠/레저,요가/필라테스,필라테스,,50001529,"89,505",34918
50005463,스포츠/레저,인라인스케이트,성인용,,50005463,"35,218",29892
50006768,스포츠/레저,인라인스케이트,인라인용품,,50006768,"31,991",23893
50001534,스포츠/레저,인라인스케이트,주니어,,50001534,"34,724",17278
50002822,스포츠/레저,자전거,자전거/MTB,MTB,50002822,"48,987",37911
50002824,스포츠/레저,자전거,자전거/MTB,미니벨로,50002824,"47,844",41933
50002825,스포츠/레저,자전거,자전거/MTB,사이클,50002825,"35,985",27371
50002823,스포츠/레저,자전거,자전거/MTB,유사MTB,50002823,"5,992",2739
50002821,스포츠/레저,자전거,자전거/MTB,일반자전거,50002821,"83,930",74282
50002826,스포츠/레저,자전거,자전거/MTB,전기자전거,50002826,"150,623",138490
50002827,스포츠/레저,자전거,자전거/MTB,특수자전거,50002827,"28,827",25130
50002828,스포츠/레저,자전거,자전거/MTB,하이브리드,50002828,"16,213",12128
50002862,스포츠/레저,자전거,자전거부품,기타자전거부품,50002862,"978,016",928339
50002850,스포츠/레저,자전거,자전거부품,바엔드/그립,50002850,"84,403",61010
50002851,스포츠/레저,자전거,자전거부품,변속기,50002851,"105,407",96242
50002852,스포츠/레저,자전거,자전거부품,브레이크,50002852,"165,839",147062
50002853,스포츠/레저,자전거,자전거부품,스탠드,50002853,"75,043",57136
50002854,스포츠/레저,자전거,자전거부품,시트포스트,50002854,"35,794",31415
50002855,스포츠/레저,자전거,자전거부품,안장,50002855,"263,296",202751
50002856,스포츠/레저,자전거,자전거부품,체인,50002856,"53,597",41576
50002857,스포츠/레저,자전거,자전거부품,클릿/페달,50002857,"139,328",120400
50002858,스포츠/레저,자전거,자전거부품,타이어/튜브,50002858,"111,563",72486
50002859,스포츠/레저,자전거,자전거부품,프레임/포크,50002859,"55,906",49031
50002860,스포츠/레저,자전거,자전거부품,핸들바,50002860,"96,903",78218
50002861,스포츠/레저,자전거,자전거부품,휠셋/림/스프라켓,50002861,"66,947",54828
50002830,스포츠/레저,자전거,자전거용품,거치대,50002830,"245,142",135135
50002831,스포츠/레저,자전거,자전거용품,공구,50002831,"200,908",128808
50002849,스포츠/레저,자전거,자전거용품,기타자전거용품,50002849,"519,593",317969
50002832,스포츠/레저,자전거,자전거용품,물통,50002832,"41,442",25906
50007148,스포츠/레저,자전거,자전거용품,바테이프,50007148,"35,398",27034
50002834,스포츠/레저,자전거,자전거용품,백미러,50002834,"53,316",36732
50002835,스포츠/레저,자전거,자전거용품,벨,50002835,"66,869",41352
50002836,스포츠/레저,자전거,자전거용품,보조바퀴,50002836,"4,049",2821
50002837,스포츠/레저,자전거,자전거용품,보호대,50002837,"30,569",18588
50002841,스포츠/레저,자전거,자전거용품,세척제,50002841,"8,600",3630
50002838,스포츠/레저,자전거,자전거용품,속도계,50002838,"92,252",74900
50002840,스포츠/레저,자전거,자전거용품,오일,50002840,"14,762",3696
50002842,스포츠/레저,자전거,자전거용품,자물쇠,50002842,"170,634",84015
50002839,스포츠/레저,자전거,자전거용품,자전거가방,50002839,"279,914",201203
50002843,스포츠/레저,자전거,자전거용품,자전거라이트,50002843,"318,889",188353
50002844,스포츠/레저,자전거,자전거용품,짐받이,50002844,"40,888",28739
50002833,스포츠/레저,자전거,자전거용품,케이지,50002833,"62,487",44667
50002845,스포츠/레저,자전거,자전거용품,펌프,50002845,"201,107",104598
50002846,스포츠/레저,자전거,자전거용품,헬멧,50002846,"346,917",257131
50002848,스포츠/레저,자전거,자전거용품,흙받이,50002848,"36,978",27521
50002868,스포츠/레저,자전거,자전거의류/잡화,두건/밴드,50002868,"105,465",39422
50003281,스포츠/레저,자전거,자전거의류/잡화,배낭,50003281,"57,308",33015
50002863,스포츠/레저,자전거,자전거의류/잡화,상의,50002863,"390,817",264498
50002865,스포츠/레저,자전거,자전거의류/잡화,상하세트,50002865,"307,341",246744
50002866,스포츠/레저,자전거,자전거의류/잡화,신발,50002866,"124,979",97872
50002867,스포츠/레저,자전거,자전거의류/잡화,장갑,50002867,"166,925",112979
50002864,스포츠/레저,자전거,자전거의류/잡화,하의,50002864,"210,741",132416
50001246,스포츠/레저,족구,기타족구용품,,50001246,"11,621",1907
50001241,스포츠/레저,족구,족구공,,50001241,"10,933",640
50001242,스포츠/레저,족구,족구네트,,50001242,"4,166",746
50001243,스포츠/레저,족구,족구의류,,50001243,327,35
50001244,스포츠/레저,족구,족구화,,50001244,"4,141",1159
50001555,스포츠/레저,축구,기타축구용품,,50001555,"99,019",40646
50003188,스포츠/레저,축구,축구가방,슈즈백,50003188,"21,010",8706
50003189,스포츠/레저,축구,축구가방,필드용,50003189,"69,904",33330
50001550,스포츠/레저,축구,축구공,,50001550,"124,608",29829
50001552,스포츠/레저,축구,축구보호대,,50001552,"22,169",8125
50001553,스포츠/레저,축구,축구양말,,50001553,"41,115",9294
50001554,스포츠/레저,축구,축구연습용품,,50001554,"72,816",21670
50005247,스포츠/레저,축구,축구의류,,50005247,"319,575",126568
50001551,스포츠/레저,축구,축구장갑,,50001551,"59,863",24278
50001548,스포츠/레저,축구,축구화,,50001548,"170,968",99082
50001549,스포츠/레저,축구,풋살화,,50001549,"62,402",31705
50001304,스포츠/레저,캠핑,기타캠핑용품,,50001304,"1,876,353",976330
50009281,스포츠/레저,캠핑,랜턴,랜턴걸이/스탠드,50009281,"44,380",23278
50002656,스포츠/레저,캠핑,랜턴,손전등,50002656,"1,253,983",579282
50002657,스포츠/레저,캠핑,랜턴,실내등,50002657,"405,119",189766
50002658,스포츠/레저,캠핑,랜턴,헤드랜턴,50002658,"345,349",151441
50009740,스포츠/레저,캠핑,아이스박스,,50009740,"326,099",91456
50001771,스포츠/레저,캠핑,천막,,50001771,"221,773",141995
50002667,스포츠/레저,캠핑,취사용품,기타취사용품,50002667,"485,505",178350
50009420,스포츠/레저,캠핑,취사용품,다용도칼,50009420,"202,647",71309
50002662,스포츠/레저,캠핑,취사용품,더치오븐,50002662,"51,896",9706
50002663,스포츠/레저,캠핑,취사용품,바비큐그릴/화로대,50002663,"743,589",364153
50002660,스포츠/레저,캠핑,취사용품,버너,50002660,"203,497",110792
50006384,스포츠/레저,캠핑,취사용품,부탄가스,50006384,"14,940",224
50009480,스포츠/레저,캠핑,취사용품,설거지용품,50009480,"16,122",2702
50009460,스포츠/레저,캠핑,취사용품,수저/커트러리,50009460,"24,827",11540
50002665,스포츠/레저,캠핑,취사용품,연료,50002665,"44,740",4162
50009440,스포츠/레저,캠핑,취사용품,캠핑주전자,50009440,"30,454",25122
50002664,스포츠/레저,캠핑,취사용품,캠핑컵,50002664,"125,738",62432
50002659,스포츠/레저,캠핑,취사용품,코펠,50002659,"188,295",79894
50002666,스포츠/레저,캠핑,취사용품,휴대용가스레인지,50002666,"53,948",8008
50001775,스포츠/레저,캠핑,침낭,,50001775,"289,646",165650
50009342,스포츠/레저,캠핑,캠핑가구,야전침대,50009342,"88,404",61642
50009540,스포츠/레저,캠핑,캠핑가구,캠핑박스,50009540,"52,518",27832
50009421,스포츠/레저,캠핑,캠핑가구,캠핑의자,50009421,"526,075",272382
50009361,스포츠/레저,캠핑,캠핑가구,캠핑테이블,50009361,"449,381",246496
50009520,스포츠/레저,캠핑,캠핑가구,테이블세트,50009520,"21,060",15336
50009341,스포츠/레저,캠핑,캠핑가구,파라솔,50009341,"204,639",120731
50009343,스포츠/레저,캠핑,캠핑가구,해먹,50009343,"203,366",123149
50005341,스포츠/레저,캠핑,캠핑매트,,50005341,"396,090",217279
50009182,스포츠/레저,캠핑,캠핑왜건,,50009182,"93,930",81509
50001770,스포츠/레저,캠핑,타프,,50001770,"227,447",152217
50009402,스포츠/레저,캠핑,텐트/타프용품,기타텐트/타프용품,50009402,"223,112",115840
